timestamp,datetime,datetime_from_article,timestamp_desc,message,report,attribution
1564760059000,2019-08-02T15:34:19+00:00,2019-08-02 15:34:19,Forensic traces for FRHRL24,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1564760076000,2019-08-02T15:34:36+00:00,2019-08-02 15:34:36,Forensic traces for FRHRL25,"Process: pstid (IN: 10.20 MB, OUT: 68.77 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1564840681000,2019-08-03T13:58:01+00:00,2019-08-03 13:58:01,Forensic traces for FRHRL26,Process: pstid,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565174404000,2019-08-07T10:40:04+00:00,2019-08-07 10:40:04,Forensic traces for FRHRL27,iMessage lookup for account bergers.o79[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1581000742000,2020-02-06T14:52:22+00:00,2020-02-06 14:52:22,Forensic traces for FRHRL28,Photostream lookup for account bogaardlisa803[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1612780960000,2021-02-08T10:42:40+00:00,2021-02-08 10:42:40,Forensic traces for FRHRL29,iMessage lookup for account linakeller2203[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1612783643000,2021-02-08T11:27:23+00:00,2021-02-08 11:27:23,Forensic traces for FRHRL30,"Process: gatekeeperd (IN: 0.01 MB, OUT: 0.00 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1612783645000,2021-02-08T11:27:25+00:00,2021-02-08 11:27:25,Forensic traces for FRHRL31,Process: bluetoothfs,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1612787241000,2021-02-08T12:27:21+00:00,2021-02-08 12:27:21,Forensic traces for FRHRL32,Process: gatekeeperd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562563325000,2019-07-08T05:22:05+00:00,2019-07-08 05:22:05,Forensic traces for FRJRN1,iMessage lookup for account bergers.o79[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1570711157000,2019-10-10T12:39:17+00:00,2019-10-10 12:39:17,Forensic traces for FRJRN2,File: Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584025583000,2020-03-12T15:06:23+00:00,2020-03-12 15:06:23,Forensic traces for FRJRN3,"Process: frtipd (IN: 0.05 MB, OUT: 0.43 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584066034000,2020-03-13T02:20:34+00:00,2020-03-13 02:20:34,Forensic traces for FRJRN4,Process: frtipd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584355615000,2020-03-16T10:46:55+00:00,2020-03-16 10:46:55,Forensic traces for FRJRN5,"Process: comnetd (IN: 0.58 MB, OUT: 4.92 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584697690000,2020-03-20T09:48:10+00:00,2020-03-20 09:48:10,Forensic traces for FRJRN6,Process: comnetd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584821389000,2020-03-21T20:09:49+00:00,2020-03-21 20:09:49,Forensic traces for FRJRN7,Process: comnetd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584971862000,2020-03-23T13:57:42+00:00,2020-03-23 13:57:42,Forensic traces for FRJRN8,"Process: netservcomd (IN: 0.01 MB, OUT: 0.06 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1584997816000,2020-03-23T21:10:16+00:00,2020-03-23 21:10:16,Forensic traces for FRJRN9,Process: netservcomd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1587299141000,2020-04-19T12:25:41+00:00,2020-04-19 12:25:41,Forensic traces for FRJRN10,"Process: setframed (IN: 0.23 MB, OUT: 2.00 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1587418338000,2020-04-20T21:32:18+00:00,2020-04-20 21:32:18,Forensic traces for FRJRN11,Process: setframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1587573802000,2020-04-22T16:43:22+00:00,2020-04-22 16:43:22,Forensic traces for FRJRN12,"Process: launchrexd (IN: 0.50 MB, OUT: 4.14 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588017706000,2020-04-27T20:01:46+00:00,2020-04-27 20:01:46,Forensic traces for FRJRN13,Process: launchrexd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588342695000,2020-05-01T14:18:15+00:00,2020-05-01 14:18:15,Forensic traces for FRJRN14,"Process: nehelprd (IN: 4.24 MB, OUT: 52.75 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588467431000,2020-05-03T00:57:11+00:00,2020-05-03 00:57:11,Forensic traces for FRJRN15,Process: nehelprd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588592387000,2020-05-04T11:39:47+00:00,2020-05-04 11:39:47,Forensic traces for FRJRN16,"Process: msgacntd (IN: 3.21 MB, OUT: 34.59 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588769533000,2020-05-06T12:52:13+00:00,2020-05-06 12:52:13,Forensic traces for FRJRN17,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588796947000,2020-05-06T20:29:07+00:00,2020-05-06 20:29:07,Forensic traces for FRJRN18,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1594134274000,2020-07-07T15:04:34+00:00,2020-07-07 15:04:34,Forensic traces for FRJRN19,"Process: aggregatenotd (IN: 1.10 MB, OUT: 10.69 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1588960618000,2020-05-08T17:56:58+00:00,2020-05-08 17:56:58,Forensic traces for FRJRN20,Process: aggregatenotd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589019678000,2020-05-09T10:21:18+00:00,2020-05-09 10:21:18,Forensic traces for FRJRN21,"Process: bundpwrd (IN: 1.37 MB, OUT: 9.63 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589043125000,2020-05-09T16:52:05+00:00,2020-05-09 16:52:05,Forensic traces for FRJRN22,Process: bundpwrd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589261240000,2020-05-12T05:27:20+00:00,2020-05-12 05:27:20,Forensic traces for FRJRN23,"Process: seraccountd (IN: 0.06 MB, OUT: 0.42 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589311757000,2020-05-12T19:29:17+00:00,2020-05-12 19:29:17,Forensic traces for FRJRN24,Process: seraccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589386001000,2020-05-13T16:06:41+00:00,2020-05-13 16:06:41,Forensic traces for FRJRN25,"Process: otpgrefd (IN: 1.28 MB, OUT: 13.78 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589390347000,2020-05-13T17:19:07+00:00,2020-05-13 17:19:07,Forensic traces for FRJRN26,Process: otpgrefd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589545410000,2020-05-15T12:23:30+00:00,2020-05-15 12:23:30,Forensic traces for FRJRN27,"Process: eventstorpd (IN: 0.01 MB, OUT: 0.06 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589652050000,2020-05-16T18:00:50+00:00,2020-05-16 18:00:50,Forensic traces for FRJRN28,Process: eventstorpd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589652749000,2020-05-16T18:12:29+00:00,2020-05-16 18:12:29,Forensic traces for FRJRN29,Process: eventstorpd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589726543000,2020-05-17T14:42:23+00:00,2020-05-17 14:42:23,Forensic traces for FRJRN30,"Process: roleaboutd (IN: 6.54 MB, OUT: 69.61 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1589974725000,2020-05-20T11:38:45+00:00,2020-05-20 11:38:45,Forensic traces for FRJRN31,Process: roleaboutd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590008484000,2020-05-20T21:01:24+00:00,2020-05-20 21:01:24,Forensic traces for FRJRN32,Process: roleaboutd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590072860000,2020-05-21T14:54:20+00:00,2020-05-21 14:54:20,Forensic traces for FRJRN33,"Process: mptbd (IN: 0.70 MB, OUT: 8.14 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590249930000,2020-05-23T16:05:30+00:00,2020-05-23 16:05:30,Forensic traces for FRJRN34,Process: mptbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590274690000,2020-05-23T22:58:10+00:00,2020-05-23 22:58:10,Forensic traces for FRJRN35,"Process: bh (IN: 4.93 MB, OUT: 0.61 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590335079000,2020-05-24T15:44:39+00:00,2020-05-24 15:44:39,Forensic traces for FRJRN36,Process: bh,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590335211000,2020-05-24T15:46:51+00:00,2020-05-24 15:46:51,Forensic traces for FRJRN37,"Process: fservernetd (IN: 0.00 MB, OUT: 0.04 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590341796000,2020-05-24T17:36:36+00:00,2020-05-24 17:36:36,Forensic traces for FRJRN38,Process: fservernetd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590496114000,2020-05-26T12:28:34+00:00,2020-05-26 12:28:34,Forensic traces for FRJRN39,"Process: brstaged (IN: 2.56 MB, OUT: 22.61 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590554030000,2020-05-27T04:33:50+00:00,2020-05-27 04:33:50,Forensic traces for FRJRN40,Process: brstaged,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590591306000,2020-05-27T14:55:06+00:00,2020-05-27 14:55:06,Forensic traces for FRJRN41,"Process: ckkeyrollfd (IN: 0.01 MB, OUT: 0.09 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590598732000,2020-05-27T16:58:52+00:00,2020-05-27 16:58:52,Forensic traces for FRJRN42,Process: bh,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1590602450000,2020-05-27T18:00:50+00:00,2020-05-27 18:00:50,Forensic traces for FRJRN43,Process: ckkeyrollfd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1594379555000,2020-07-10T11:12:35+00:00,2020-07-10 11:12:35,Forensic traces for FRJRN44,iMessage account lookup: bogaardlisa803[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565957324000,2019-08-16T12:08:44+00:00,2019-08-16 12:08:44,"Forensic traces for FRJRN2                                                         
",iMessage lookup for account bergers.o79[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565958832000,2019-08-16T12:33:52+00:00,2019-08-16 12:33:52,"Forensic traces for FRJRN2                                                         
",iMessage lookup for account bergers.o79[@]gmail\x00\x00om,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565959075000,2019-08-16T12:37:55+00:00,2019-08-16 12:37:55,"Forensic traces for FRJRN2                                                         
",File created: Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565959285000,2019-08-16T12:41:25+00:00,2019-08-16 12:41:25,"Forensic traces for FRJRN2                                                         
",File created: Library/Preferences/roleaccountd.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565959296000,2019-08-16T12:41:36+00:00,2019-08-16 12:41:36,"Forensic traces for FRJRN2                                                         
","Process: roleaccountd (IN: 0.01 MB, OUT: 0.01 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565959312000,2019-08-16T12:41:52+00:00,2019-08-16 12:41:52,"Forensic traces for FRJRN2                                                         
","Process: stagingd (IN: 1.46 MB, OUT: 0.09 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565959761000,2019-08-16T12:49:21+00:00,2019-08-16 12:49:21,"Forensic traces for FRJRN2                                                         
",Process: aggregatenotd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566308123000,2019-08-20T13:35:23+00:00,2019-08-20 13:35:23,"Forensic traces for FRJRN2                                                         
","Process: aggregatenotd (IN: 11.07 MB, OUT: 45.52 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566396648000,2019-08-21T14:10:48+00:00,2019-08-21 14:10:48,"Forensic traces for FRJRN2                                                         
",Process: aggregatenotd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562325809000,2019-07-05T11:23:29+00:00,2019-07-05 11:23:29,Forensic traces for FRJRN3 – Edwy Plenel,File: Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562325825000,2019-07-05T11:23:45+00:00,2019-07-05 11:23:45,Forensic traces for FRJRN3 – Edwy Plenel,File created: Library/Preferences/roleaccountd.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562325831000,2019-07-05T11:23:51+00:00,2019-07-05 11:23:51,Forensic traces for FRJRN3 – Edwy Plenel,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562325859000,2019-07-05T11:24:19+00:00,2019-07-05 11:24:19,Forensic traces for FRJRN3 – Edwy Plenel,Process: eventfssd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562498895000,2019-07-07T11:28:15+00:00,2019-07-07 11:28:15,Forensic traces for FRJRN3 – Edwy Plenel,Process: eventfssd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562668781000,2019-07-09T10:39:41+00:00,2019-07-09 10:39:41,Forensic traces for FRJRN3 – Edwy Plenel,Process: fservernetd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562672988000,2019-07-09T11:49:48+00:00,2019-07-09 11:49:48,Forensic traces for FRJRN3 – Edwy Plenel,Process: fservernetd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562929944000,2019-07-12T11:12:24+00:00,2019-07-12 11:12:24,Forensic traces for FRJRN3 – Edwy Plenel,Process: nehelprd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563112886000,2019-07-14T14:01:26+00:00,2019-07-14 14:01:26,Forensic traces for FRJRN3 – Edwy Plenel,Process: nehelprd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563625110000,2019-07-20T12:18:30+00:00,2019-07-20 12:18:30,Forensic traces for FRJRN3 – Edwy Plenel,Process: libbmanaged,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565532191000,2019-08-11T14:03:11+00:00,2019-08-11 14:03:11,Forensic traces for FRJRN3 – Edwy Plenel,Process: rlaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1565717680000,2019-08-13T17:34:40+00:00,2019-08-13 17:34:40,Forensic traces for FRJRN3 – Edwy Plenel,Process: rlaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566220862000,2019-08-19T13:21:02+00:00,2019-08-19 13:21:02,Forensic traces for FRJRN3 – Edwy Plenel,Process: libbmanaged,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566226122000,2019-08-19T14:48:42+00:00,2019-08-19 14:48:42,Forensic traces for FRJRN3 – Edwy Plenel,Process: libbmanaged,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566251460000,2019-08-19T21:51:00+00:00,2019-08-19 21:51:00,Forensic traces for FRJRN3 – Edwy Plenel,Process: libbmanaged,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566983553000,2019-08-28T09:12:33+00:00,2019-08-28 09:12:33,Forensic traces for FRJRN3 – Edwy Plenel,Process: roleaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566983554000,2019-08-28T09:12:34+00:00,2019-08-28 09:12:34,Forensic traces for FRJRN3 – Edwy Plenel,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566983569000,2019-08-28T09:12:49+00:00,2019-08-28 09:12:49,Forensic traces for FRJRN3 – Edwy Plenel,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1566983590000,2019-08-28T09:13:10+00:00,2019-08-28 09:13:10,Forensic traces for FRJRN3 – Edwy Plenel,Process: boardframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567070105000,2019-08-29T09:15:05+00:00,2019-08-29 09:15:05,Forensic traces for FRJRN3 – Edwy Plenel,Process: boardframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567242257000,2019-08-31T09:04:17+00:00,2019-08-31 09:04:17,Forensic traces for FRJRN3 – Edwy Plenel,Process: boardframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567244973000,2019-08-31T09:49:33+00:00,2019-08-31 09:49:33,Forensic traces for FRJRN3 – Edwy Plenel,Process: boardframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567508371000,2019-09-03T10:59:31+00:00,2019-09-03 10:59:31,Forensic traces for FRJRN3 – Edwy Plenel,Process: launchafd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567681363000,2019-09-05T11:02:43+00:00,2019-09-05 11:02:43,Forensic traces for FRJRN3 – Edwy Plenel,Process: launchafd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567715522000,2019-09-05T20:32:02+00:00,2019-09-05 20:32:02,Forensic traces for FRJRN3 – Edwy Plenel,Process: launchafd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562332907000,2019-07-05T13:21:47+00:00,2019-07-05 13:21:47,"Forensic traces for FRJRN4 – Bruno Delport
",File created Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562332913000,2019-07-05T13:21:53+00:00,2019-07-05 13:21:53,"Forensic traces for FRJRN4 – Bruno Delport
",File modified Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1552732976000,2019-03-16T10:42:56+00:00,2019-03-16 10:42:56,Forensic traces for FRPOI1,iMessage lookup for account bergers.o79[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1596398599000,2020-08-02T20:03:19+00:00,2020-08-02 20:03:19,Forensic traces for FRPOI1,iMessage lookup for account naomiwerff772[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1561939201000,2019-07-01T00:00:01+00:00,"2019-07-01T00:00:01
","Forensic traces for FRPOI2
","iMessage lookup for account bergers.o79[@]gmail.com (time modified)
",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625574001000,2021-07-06T12:20:01+00:00,2021-07-06 12:20:01,"Forensic traces for FRPOI3 – Philippe Bouyssou
",iMessage lookup for account linakeller2203[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1615810107000,2021-03-15T12:08:27+00:00,2021-03-15 12:08:27,Forensic traces for FRPOI5 - Oubi Buchraya Bachir,iMessage lookup for account linakeller2203[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1615810369000,2021-03-15T12:12:49+00:00,2021-03-15 12:12:49,Forensic traces for FRPOI5 - Oubi Buchraya Bachir,Traces related to iMessage exploitation,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1615810562000,2021-03-15T12:16:02+00:00,2021-03-15 12:16:02,Forensic traces for FRPOI5 - Oubi Buchraya Bachir,File modified: Library/Caches from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554355982000,2019-04-04T05:33:02+00:00,2019-04-04 05:33:02,Forensic traces for HUJRN2 - Szabolcs Panyi,File created: Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554355992000,2019-04-04T05:33:12+00:00,2019-04-04 05:33:12,Forensic traces for HUJRN2 - Szabolcs Panyi,File created: Library/Preferences/roleaccountd.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554357746000,2019-04-04T06:02:26+00:00,2019-04-04 06:02:26,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: libbmanaged (IN: 23.29 MB, OUT: 21.39 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554587265000,2019-04-06T21:47:45+00:00,2019-04-06 21:47:45,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: libbmanaged,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562315728000,2019-07-05T08:35:28+00:00,2019-07-05 08:35:28,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: ckeblld (IN: 45.44 MB, OUT: 118.06 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562964551000,2019-07-12T20:49:11+00:00,2019-07-12 20:49:11,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: ckeblld,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563049948000,2019-07-13T20:32:28+00:00,2019-07-13 20:32:28,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: ckeblld,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563192157000,2019-07-15T12:02:37+00:00,2019-07-15 12:02:37,Forensic traces for HUJRN2 - Szabolcs Panyi,iMessage lookup for account e\x00\x00adavies8266[@]gmail.com (emmadavies8266[@]gmail.com),https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563200500000,2019-07-15T14:21:40+00:00,2019-07-15 14:21:40,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: accountpfd (IN: 0.88 MB, OUT: 1.77 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563287111000,2019-07-16T14:25:11+00:00,2019-07-16 14:25:11,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: accountpfd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567076263000,2019-08-29T10:57:43+00:00,2019-08-29 10:57:43,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: roleaccountd (IN: 0.01 MB, OUT: 0.003 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567076264000,2019-08-29T10:57:44+00:00,2019-08-29 10:57:44,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: stagingd (IN: 4.05 MB, OUT: 0.20 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567076315000,2019-08-29T10:58:35+00:00,2019-08-29 10:58:35,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: launchrexd (IN: 0.03 MB, OUT: 0.01 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567497266000,2019-09-03T07:54:26+00:00,2019-09-03 07:54:26,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: roleaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567497268000,2019-09-03T07:54:28+00:00,2019-09-03 07:54:28,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567497291000,2019-09-03T07:54:51+00:00,2019-09-03 07:54:51,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: seraccountd (IN: 20.94 MB, OUT: 7.52 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567670415000,2019-09-05T08:00:15+00:00,2019-09-05 08:00:15,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: seraccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567689998000,2019-09-05T13:26:38+00:00,2019-09-05 13:26:38,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: seraccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567690015000,2019-09-05T13:26:55+00:00,2019-09-05 13:26:55,Forensic traces for HUJRN2 - Szabolcs Panyi,"Process: misbrigd (IN: 10.12 MB, OUT: 8.13 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567776424000,2019-09-06T13:27:04+00:00,2019-09-06 13:27:04,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: misbrigd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1567807452000,2019-09-06T22:04:12+00:00,2019-09-06 22:04:12,Forensic traces for HUJRN2 - Szabolcs Panyi,Process: misbrigd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
